,index,name,text,episode,timestamp,inaudible_speech,nonspeech
183318,791,LIAM,"Self destruct in 10, nine. ",2,01:23:23,,
183319,792,MARISHA,He just throws the iPad. ,2,01:23:27,,
183320,793,MATT,It's probably 8:00 or 9:00 in the morning at this point in time and the day is yours. What do you wish to do? ,2,01:23:29,,
183321,794,MARISHA,"As I wake up, I sit up and I go: Jester? ",2,01:23:48,,
183322,795,LAURA,Hmm? ,2,01:23:52,,
183323,796,MARISHA,Were you laughing to yourself last night? I just kept hearing giggling. It was obnoxious. ,2,01:23:54,,
183324,797,LAURA,I'm sorry. ,2,01:24:02,,
183325,798,MARISHA,Uh-huh. I just get ready. ,2,01:24:03,,
183326,799,MATT,"As a note, too, for all the drinks you guys drank last night, that probably put you back about one and a half gold. ",2,01:24:08,,
183327,800,TRAVIS,"Molly, that's your tab, right? ",2,01:24:13,,
183328,801,TALIESIN,All but the one you bought me. ,2,01:24:16,,
183329,802,TRAVIS,"Yeah, except for that one. ",2,01:24:19,,
183330,803,TALIESIN,"To be fair, I didn't give you that story. ",2,01:24:23,,
183331,804,TRAVIS,That's true. ,2,01:24:26,,
183332,805,TALIESIN,I very carefully start unfolding my robe and it has my swords very carefully laid out in there from the closet. I do a little prayer and put everything back on. ,2,01:24:29,,
183333,806,TRAVIS,Are you praying over your swords? ,2,01:24:41,,
183334,807,TALIESIN,"I am, of course. ",2,01:24:44,,
183335,808,TRAVIS,Is that part of your thing? ,2,01:24:46,,
183336,809,TALIESIN,You seem honest. ,2,01:24:52,,
183337,810,TRAVIS,I try to be. ,2,01:24:54,,
183338,811,TALIESIN,"Our family, and I take this with a grain of salt, were royal guards, were entrusted with these magic swords and these swords can only be activated by the blood of the royal family. So in honor of any fighting I ever do with them, I make sure my blood is at least drawn once. ",2,01:24:55,,
183339,812,TRAVIS,That's quite the story. Can I insight check him? ,2,01:25:36,,
183340,813,MATT,"Yes, you may. ",2,01:25:39,,
183341,814,TRAVIS,15. ,2,01:25:43,,
183342,815,TALIESIN,What am I fighting against? ,2,01:25:44,,
183343,816,MATT,This would be deception. ,2,01:25:46,,
183344,817,TALIESIN,That would be deception. All right. I'm lying like a motherfucker. ,2,01:25:48,,
183345,818,TRAVIS,Well thank you for sharing that honest story with me. It means a lot. ,2,01:25:56,,
183346,819,TALIESIN,I walk downstairs. ,2,01:26:06,,
183347,820,MATT,All right. ,2,01:26:08,,
183348,821,LAURA,Can I go knock on Fjord's door? ,2,01:26:09,,
183349,822,MATT,Sure. ,2,01:26:11,,
183350,823,LAURA,"Ey oh ey, good morning! ",2,01:26:13,,
183351,824,SAM,She's a morning person too? Jesus. ,2,01:26:17,,
183352,825,TRAVIS,,2,01:26:21,,(laughter) 
183353,826,LAURA,"Hey, do you want to get out of here? ",2,01:26:29,,
183354,827,TRAVIS,"Yeah, we said we were going to do that, didn't we? What did you have in mind? ",2,01:26:32,,
183355,828,LAURA,"Well, we sneak out and then we go find out why there are zombies. ",2,01:26:36,,
183356,829,TRAVIS,That's a detailed plan. ,2,01:26:41,,
183357,830,LAURA,Yes. ,2,01:26:42,,
183358,831,TRAVIS,I like it. Are we taking anybody with us? ,2,01:26:44,,
183359,832,LAURA,"Well, if they can make themselves not look like themselves, then sure. ",2,01:26:46,,
183360,833,TRAVIS,Fair enough. Do you want to ask any of them? ,2,01:26:49,,
183361,834,LAURA,"Hey, Beau. ",2,01:26:53,,
183362,835,MARISHA,Yeah. ,2,01:26:54,,
183363,836,LAURA,Do you have anything you can do to make yourself not look like you? ,2,01:26:56,,
183364,837,MARISHA,I take my robes and I flip them inside out and I take some dirt and dirty it up a little bit and take my hair down and I steal a scarf off of Jester's stuff and I do a bandana around my head. ,2,01:27:03,,
183365,838,LAURA,"No, you look like you with a bandana around your head. ",2,01:27:21,,
183366,839,TRAVIS,"Yeah that's not going to cut it, not quite like what we had in mind. ",2,01:27:24,,
183367,840,LAURA,Yeah. ,2,01:27:28,,
183368,841,MARISHA,What are you guys doing? You guys leaving? Are you guys fucking leaving? You're not leaving without me are you? ,2,01:27:29,,
183369,842,LAURA,"No, of course, we're coming back. ",2,01:27:34,,
183370,843,MARISHA,You're skipping town. ,2,01:27:36,,
183371,844,LAURA,"No. Oh, but we could. ",2,01:27:37,,
183372,845,TRAVIS,She's right here. ,2,01:27:39,,
183373,846,LAURA,Okay. ,2,01:27:40,,
183374,847,MARISHA,"I could skip town with you, though. Do you want to skip town? ",2,01:27:42,,
183375,848,LAURA,We'll be back. ,2,01:27:44,,
183376,849,TRAVIS,Let's see if Caleb and his little friend are downstairs first. He has tricks after all. ,2,01:27:50,,
183377,850,LAURA,Right. ,2,01:27:56,,
183378,851,MATT,What are you up to? ,2,01:27:58,,
183379,852,SAM,"Get some breakfast, I guess? ",2,01:28:03,,
183380,853,LIAM,"Yeah, we're already down there. ",2,01:28:04,,
183381,854,MATT,You've already gone down there? ,2,01:28:06,,
183382,855,TALIESIN,I'm leaving a note with the barkeep for Yasha if she comes back. ,2,01:28:07,,
183383,856,MATT,Okay. ,2,01:28:12,,
183384,857,MARISHA,I guess I go down and have breakfast as well. ,2,01:28:13,,
183385,858,MATT,As you guys wander down you find Caleb and Nott already at a table and Mollymauk returning from the bar after delivering that note. ,2,01:28:16,,
183386,859,TRAVIS,Y'all are downstairs? ,2,01:28:26,,
183387,860,SAM,,2,01:28:27,,(messy eating noises) 
183388,861,LAURA,Can I try to pick a piece of bacon off your plate? ,2,01:28:32,,
183389,862,SAM,"Sure, for you. ",2,01:28:34,,(growls)
183390,863,LAURA,Thanks. ,2,01:28:37,,
183391,864,TRAVIS,"It's like a little dog. The little back foot creeps up.  If we could we're-- did you just fucking? Shit. We were thinking of maybe finding our way outside of the inn for a bit. I don't want to presume anything, but do you have the ability to change the way you look? ",2,01:28:40,,(growls)
183392,865,LIAM,To change the way I look? ,2,01:29:11,,
183393,866,TRAVIS,Yeah. You know ,2,01:29:13,,
183394,867,LIAM,To leave the inn? ,2,01:29:15,,
183395,868,TRAVIS,"Yeah, assume a different form. ",2,01:29:16,,
183396,869,LIAM,Why would I do that to leave the inn? ,2,01:29:17,,
183397,870,LAURA,So we can find out why there are zombies. ,2,01:29:18,,
183398,871,LIAM,Why wouldn't I just walk out of the inn? ,2,01:29:20,,
183399,872,LAURA,"Well, because we were told we can't leave the inn. ",2,01:29:23,,
183400,873,SAM,We weren't told that. ,2,01:29:25,,
183401,874,TRAVIS,Right. ,2,01:29:27,,
183402,875,LAURA,"Huh. Well, that's convenient. ",2,01:29:29,,
183403,876,SAM,But I can change my appearance. ,2,01:29:31,,
183404,877,LAURA,Wow. I would never know it was you. ,2,01:29:35,,
183405,878,SAM,Yeah. ,2,01:29:38,,
183406,879,TRAVIS,"Molly, what about you? ",2,01:29:42,,
183407,880,TALIESIN,"Well, I mean look at me. I go into my bag. I do have a disguise kit. Don't I? I think I do. It's so weird to just have things now. Yeah, I have a disguise kit. ",2,01:29:45,,
183408,881,TRAVIS,Fair enough. ,2,01:30:04,,
183409,882,SAM,What does that mean? ,2,01:30:05,,
183410,883,MATT,It means he can use to try and disguise himself. Hide features. ,2,01:30:07,,
183411,884,TALIESIN,But the rest of you could do a little work. ,2,01:30:11,,
183412,885,TRAVIS,"Beau, I don't want to leave you behind, but I-- ",2,01:30:17,,
183413,886,LAURA,"It's true. I have a disguise kit, too. I could help you out. ",2,01:30:20,,
183414,887,MARISHA,Would you do my makeup for me? ,2,01:30:23,,
183415,888,LAURA,I'm really good at makeup. ,2,01:30:26,,
183416,889,MARISHA,Are you? ,2,01:30:28,,
183417,890,LAURA,Yeah. ,2,01:30:29,,
183418,891,MARISHA,Let's do that. ,2,01:30:29,,
183419,892,LAURA,,2,01:30:30,,(laughter) 
183420,893,TALIESIN,We could just shower this one that would be enough. ,2,01:30:34,,
183421,894,LAURA,"He can leave, apparently. ",2,01:30:37,,
183422,895,LIAM,"Yeah, we could. But not town, we were told to stay in town. ",2,01:30:40,,
183423,896,LAURA,"No, no, we're going to stay in town. ",2,01:30:44,,
183424,897,SAM,What are we doing again? ,2,01:30:47,,
183425,898,LAURA,We have to find out why there are zombies so we that don't get arrested for being zombies. ,2,01:30:48,,
183426,899,SAM,So we solve the case to clear our own name. ,2,01:30:52,,
183427,900,LIAM,Why shouldn't we just wait for it all to blow over? We didn't do anything. ,2,01:30:58,,
183428,901,TALIESIN,I tend to find these things don't blow over necessarily as more they just eventually decide someone's guilty and take their revenge on them. ,2,01:31:05,,
183429,902,LIAM,Do you find yourself in situations like this often? ,2,01:31:12,,
183430,903,TALIESIN,"Not this particular one, but yes. ",2,01:31:14,,
183431,904,MARISHA,"I mean, look at him. No offense or anything. ",2,01:31:16,,
183432,905,TALIESIN,"None taken, really. A little taken, but that's fine. ",2,01:31:19,,
183433,906,TRAVIS,"He makes a point. I think that the sooner we find the cause of this, the sooner we can get out of here. ",2,01:31:24,,
183434,907,TALIESIN,"She's right, immediately the two of us are going to get hit with this. ",2,01:31:30,,
183435,908,SAM,It's not a terrible plan. ,2,01:31:34,,
183436,909,MARISHA,And you're so concerned with your goblin friend. I mean he's in the same boat as the tieflings. ,2,01:31:39,,
183437,910,LIAM,That's a girl. ,2,01:31:44,,
183438,911,LAURA,I know it's hard to tell. ,2,01:31:46,,
183439,912,MARISHA,I said your goblin friend. ,2,01:31:47,,
183440,913,"LAURA, LAURA",You said he. ,2,01:31:49,,
183441,914,MARISHA,Whatever. ,2,01:31:50,,
183442,915,SAM,"Listen, we've all had a rough night. I know that my features aren't necessarily the most feminine. Among goblin kind, I understand. It's hard to tell. ",2,01:31:52,,
183443,916,LAURA,I can tell. ,2,01:32:08,,
183444,917,LIAM,Everybody can tell. ,2,01:32:09,,
183445,918,LAURA,Yeah. ,2,01:32:11,,
183446,919,MARISHA,I'm working on it. ,2,01:32:13,,
183447,920,TRAVIS,"Let's get out of here. Can I walk back into a privy, washroom area? ",2,01:32:16,,
183448,921,MATT,"Yeah, upstairs at the very end of the hall is the communal washroom. ",2,01:32:23,,
183449,922,TRAVIS,Can I use my Mask of Many Faces to cast Disguise Self on myself? ,2,01:32:27,,
183450,923,MATT,"Sure, what form so you want to take? ",2,01:32:32,,
183451,924,TRAVIS,"Older, white-haired, with a beard. Just very simple peasant's clothes. Maybe a bit of a farmer or a land worker. ",2,01:32:34,,
183452,925,MATT,"Okay, easily enough. Basic browns and tans and general farm worker's tunic and supplies. ",2,01:32:43,,
183453,926,TRAVIS,"Smudges, dirt on the fingernails. ",2,01:32:52,,
183454,927,MATT,"Yeah, easy enough. ",2,01:32:53,,
183455,928,LAURA,I'm going to help Beau. You know what I'm going to do for you? I'm going to use my disguise kit I'm going to give you a beard. ,2,01:32:55,,
183456,929,MARISHA,"Oh, yeah! ",2,01:33:03,,
183457,930,LAURA,"Yeah and I'm going to turn you into a dude, that's a good disguise, right? ",2,01:33:04,,
183458,931,MARISHA,Love it. ,2,01:33:15,,
183459,932,SAM,"You really have to sell it though, and act like a dude. ",2,01:33:17,,
183460,933,MARISHA,I think I can do that. ,2,01:33:21,,"(low, gravelly voice)"
183461,934,SAM,Oh yes! ,2,01:33:24,,
183462,935,MARISHA,"I'm going to go a step further and tape down my boobs, bandage them down all the way, you know wrap them. Stuff my crotch a little bit. ",2,01:33:26,,
183463,936,MATT,All right. Go ahead and make a dexterity check. ,2,01:33:36,,
183464,937,TALIESIN,Do you want assistance with this? ,2,01:33:40,,
183465,938,LAURA,Was he helping me? ,2,01:33:44,,
183466,939,MATT,If you want to. ,2,01:33:47,,
183467,940,LAURA,Sure. ,2,01:33:48,,
183468,941,MATT,So take it with advantage. ,2,01:33:49,,
183469,942,TALIESIN,"Oh, with advantage. ",2,01:33:51,,
183470,943,LAURA,15. ,2,01:33:52,,
183471,944,MATT,"15, okay. You actually manage to sell a decent disguise. ",2,01:34:02,,
183472,945,MARISHA,Do I have some five o'clock shadow? ,2,01:34:06,,
183473,946,MATT,"At a distance, at like three or four feet would be passable and walking quickly by. Upon close inspection, you could see through it. ",2,01:34:08,,
183474,947,LIAM,Is it like one of those old kids toys where you use the magnet to pull the little filings up? ,2,01:34:17,,
183475,948,MATT,More or less. ,2,01:34:21,,
183476,949,MARISHA,Mr. Woolly? ,2,01:34:22,,
183477,950,MATT,A medieval version of that. ,2,01:34:24,,
183478,951,LIAM,Herr Woolly. ,2,01:34:27,,
183479,952,MATT,But impressive. Using the kit and using whatever scraps of clothing you can find and amass you manage to get a relatively top-knot Silverlake hobo version of Beau functionally ready to go. ,2,01:34:28,,
183480,953,LAURA,"It's good, it's good. ",2,01:34:41,,
183481,954,MARISHA,"Wait Fjord how do you sound? Say words, you're manly. ",2,01:34:44,,
183482,955,"TRAVIS, MARISHA",,2,01:34:49,,(laughter) 
183483,956,LAURA,"And I'll cast Disguise Self on myself, as well, and turn myself into a human with blonde hair and she's going to be very clean-looking. ",2,01:35:01,,
183484,957,SAM,Angelina. ,2,01:35:23,,
183485,958,LAURA,"Yes! With big lips, and a couple jewels on her fingers. ",2,01:35:26,,
183486,959,MATT,"Okay. Just double-checking here, Disguise Self lasts for, is it an hour? Yeah, I thought it was an hour. So while they're doing that, are you using your disguise kit on yourself? ",2,01:35:35,,
183487,960,TALIESIN,I assume I've just got some very basic black robe that just-- ,2,01:35:47,,
183488,961,MATT,"Yeah, with a cloak and hood and make-up, you can probably pass for human as long as you keep the hood up, and keep most of your more ostentatious garb hidden. ",2,01:35:53,,
183489,962,TALIESIN,I'm sure I've got a set. ,2,01:36:01,,
183490,963,MATT,Go ahead and make a dexterity check for your disguise kit. ,2,01:36:03,,
183491,964,LAURA,Do you want help? ,2,01:36:06,,
183492,965,TALIESIN,"Yes please, this is a lot of work. It's a natural 20, that'll do it. ",2,01:36:07,,
183493,966,MATT,"All right. Between making your skin tone more of a natural tan, peach humanoid color, bring the hood up. You actually pull some of your hair forward and adhere it a bit around the horns so that it looks almost like a cluster of hair in the front. You manage to tuck in and tie your robe behind you, your usual clothing, and then using an over-robe to hide most of the material, and you look like a dude passing through. So with that your disguises are complete, your spells are cast. ",2,01:36:12,,
183494,967,MARISHA,Is that your human face? ,2,01:36:45,,
183495,968,LIAM,"While they're doing all that, I want to stroll outside and see if there's crownsguard outside, or what. I'm just going to get a breath of fresh air and see what's on the street outside of this place. ",2,01:36:49,,
183496,969,MATT,"Okay. As you exit, there are two gentlemen in full crownsguard gear. One is standing outside, the other is currently sitting in a chair, and as soon as you walk past, they both scan you up and down, continue to watch you pass by. ",2,01:36:58,,
183497,970,LIAM,Good. There's only just the two at the door? ,2,01:37:11,,
183498,971,MATT,"Just the two that you can see at the front, yes. ",2,01:37:15,,
183499,972,LIAM,"Okay, all right. So I just take a minute or two. I go back inside. And-- on Nott's shoulder and say we're good, yeah, I think we're good. ",2,01:37:17,,
183500,973,SAM,Excellent. ,2,01:37:26,,
183501,974,LAURA,"Should we try to do this, then? ",2,01:37:28,,
183502,975,TRAVIS,"In twos, or singles. ",2,01:37:30,,
183503,976,LAURA,"Yeah, of course, not all at the same time, that's obvious. ",2,01:37:32,,
183504,977,TRAVIS,"Level two, trying to get out of a fucking inn. ",2,01:37:35,,
183505,978,MARISHA,It's so hard. ,2,01:37:38,,
183506,979,TALIESIN,Now I'm kicking myself. ,2,01:37:39,,
183507,980,MARISHA,So anxiety-inducing. ,2,01:37:41,,
183508,981,TALIESIN,"No, never mind, I didn't do it at the time, I can't do it now. No retconning, never mind. ",2,01:37:43,,
