,index,name,player,text,episode,inaudible_speech,nonspeech,season
35193,975,Jasper,Jasper, Yes.,2,,,Burrow's End
35194,976,Siobhan,Siobhan, Okay.,2,,,Burrow's End
35195,977,Aabria,Aabria," Oh, that's right.",2,,,Burrow's End
35196,978,Siobhan,Siobhan, Nine. ,2,,(Aabria laughs),Burrow's End
35197,979,Aabria,Aabria," Just, you're having kind of a rough time-",2,,,Burrow's End
35198,980,Siobhan,Siobhan, He's going through a growth spurt and he doesn't know where his,2,,,Burrow's End
35199,981,Siobhan,Siobhan,legs are right now.,2,,,Burrow's End
35200,982,Aabria,Aabria, You're already also coated in blood for my guess is the first,2,,,Burrow's End
35201,983,Aabria,Aabria,time.,2,,,Burrow's End
35202,984,Jaysohn,Siobhan," Yes, it's slippery!",2,,,Burrow's End
35203,985,Aabria,Aabria," And you slip and fall prone, but you don't take any damage.",2,,,Burrow's End
35204,986,Erika,Erika," I fucked up, I fucked up and blew my load early.",2,,,Burrow's End
35205,987,Aabria,Aabria," What's wrong, what's wrong?",2,,,Burrow's End
35206,988,Erika,Erika, Dammit.,2,,,Burrow's End
35207,989,Aabria,Aabria, So my little group of Chipettes are going to act now as Brittany,2,,,Burrow's End
35208,990,Aabria,Aabria,"is going to turn to you, and takes a multi attack. So our first one is a",2,,,Burrow's End
35209,991,Aabria,Aabria,claw.  Does a 14 hit?,2,,(dice rattling),Burrow's End
35210,992,Erika,Erika, No.,2,,,Burrow's End
35211,993,Aabria,Aabria," Okay, misses with her claw, but then reaches out as she opens",2,,,Burrow's End
35212,994,Aabria,Aabria,"her mouth, now finally clear of that blood, and you see what you can",2,,,Burrow's End
35213,995,Aabria,Aabria,"best describe as, like, a tongue made of ribbons lashes out and tries to",2,,,Burrow's End
35214,996,Aabria,Aabria,grapple you again. I need another athletics or acrobatics check to avoid,2,,,Burrow's End
35215,997,Aabria,Aabria,being grappled.  You have to beat a 14.,2,,(player faintly speaking),Burrow's End
35216,998,Erika,Erika," All right, I'm gonna have to athletics, so, which is a six, I",2,,,Burrow's End
35217,999,Erika,Erika,have to beat a 14?,2,,,Burrow's End
35218,1000,Erika,Erika," Okay, so that's-",2,,,Burrow's End
35219,1001,Aabria,Aabria," And you're raging, yeah?",2,,,Burrow's End
35220,1002,Aabria,Aabria, Does that give you advantage on-,2,,,Burrow's End
35221,1003,Erika,Erika, On strength saving throws.,2,,,Burrow's End
35222,1004,Siobhan,Siobhan," And dex, as well.",2,,,Burrow's End
35223,1005,Brennan,Brennan, Shit. It's bad in here.,2,,,Burrow's End
35224,1006,Rashawn,Rashawn, It's bad.,2,,,Burrow's End
35225,1007,Erika,Erika," It's a straight ahead strike, and that's a 19.",2,,,Burrow's End
35226,1008,Erika,Erika," So, yeah.",2,,,Burrow's End
35227,1009,Aabria,Aabria," This thing, like, reaches out for you. Oh, you just stare it",2,,,Burrow's End
35228,1010,Aabria,Aabria,down? How do you avoid it?,2,,,Burrow's End
35229,1011,Erika,Erika," Yeah. I just stare, I'm like,",2,,,Burrow's End
35230,1012,Ava,Erika," Young lady, you put that tongue back in your mouth.",2,,,Burrow's End
35231,1013,Aabria,Aabria," Wow, and weirdly, you've never been able to communicate with",2,,,Burrow's End
35232,1014,Aabria,Aabria,"creatures other than stoats, and yet, even as this thing is sort of",2,,,Burrow's End
35233,1015,Aabria,Aabria,"lashing out with its strange tongue, it just,  and folds it back",2,,(chirps),Burrow's End
35234,1016,Aabria,Aabria,into its mouth.,2,,,Burrow's End
35235,1017,Ava,Erika, Do you speak stoat? ,2,,(Aabria chirps),Burrow's End
35236,1018,Izzy,Izzy," No, but you're just so mean-",2,,,Burrow's End
35237,1019,Ava,Erika, Speak stoat. ,2,,(group laughs),Burrow's End
35238,1020,Aabria,Aabria, Are you just gonna command this thing to be more sentient?,2,,,Burrow's End
35239,1021,Ava,Erika, Be.,2,,,Burrow's End
35240,1022,Ava,Erika, Be better. ,2,,(group laughs),Burrow's End
35241,1023,Aabria,Aabria," And under that damning praise, we move to Tula, you're up.",2,,,Burrow's End
35242,1024,Brennan,Brennan, Yeah. ,2,,(group cheers),Burrow's End
35243,1025,Aabria,Aabria, There's your little guy.,2,,,Burrow's End
35244,1026,Brennan,Brennan, Little cutie.,2,,,Burrow's End
35245,1027,Siobhan,Siobhan, She's pretty.,2,,,Burrow's End
35246,1028,Brennan,Brennan, Little cutie. ,2,,(group chattering),Burrow's End
35247,1029,Izzy,Izzy, My mom's cute. ,2,,(group chattering),Burrow's End
35248,1030,Brennan,Brennan, How about it? I'm gonna leap in here. ,2,,(slow dramatic music),Burrow's End
35249,1031,Aabria,Aabria, Are you leaping into the child hole?,2,,,Burrow's End
35250,1032,Brennan,Brennan," Into the child hole, going after my children. Sorry, Mom, I'm",2,,,Burrow's End
35251,1033,Brennan,Brennan,going after the kids.,2,,,Burrow's End
35252,1034,Izzy,Izzy," Don't say ""child hole."" ",2,,(Brennan laughs),Burrow's End
35253,1035,Brennan,Brennan," But don't,  I'm leaping into the hole after my",2,,(laughs),Burrow's End
35254,1036,Brennan,Brennan,"children, and I'm gonna look at them both. Are either of them injured",2,,,Burrow's End
35255,1037,Brennan,Brennan,right now?,2,,,Burrow's End
35256,1038,Aabria,Aabria, Not at all.,2,,,Burrow's End
35257,1039,Brennan,Brennan," Okay, my instinct in this moment leaping in here is that the",2,,,Burrow's End
35258,1040,Brennan,Brennan,"bear is still a threat, that, like, that this, it stays on the bear",2,,,Burrow's End
35259,1041,Brennan,Brennan,"being a threat. So I'm gonna get in here, seeing my children are",2,,,Burrow's End
35260,1042,Brennan,Brennan,"unharmed, and I'm gonna look at both of them and go,",2,,,Burrow's End
35261,1043,Tula,Brennan," Get out of this bear right now! Right now, you get out of this",2,,,Burrow's End
35262,1044,Tula,Brennan,bear!,2,,,Burrow's End
35263,1045,Jaysohn,Siobhan, We're handling it-,2,,,Burrow's End
35264,1046,Tula,Brennan," Right now, you get out of this bear!",2,,,Burrow's End
35265,1047,Jaysohn,Siobhan," We're handling it, Mom.",2,,,Burrow's End
35266,1048,Tula,Brennan," You are not,",2,,,Burrow's End
35267,1049,Brennan,Brennan, and then I'm going to -,2,,(laughs),Burrow's End
35268,1050,Aabria,Aabria, You have to give me an intimidation check. ,2,,(laughs),Burrow's End
35269,1051,Brennan,Brennan," Okay, here we go, this is my intimidation. So help me, I will",2,,,Burrow's End
35270,1052,Brennan,Brennan,turn this bear around. ,2,,(group laughs),Burrow's End
35271,1053,Aabria,Aabria, The bear groans. ,2,,(growls),Burrow's End
35272,1054,Brennan,Brennan," Intimidation, it's a 19. ",2,,(laughs),Burrow's End
35273,1055,Jasper,Jasper, Wow.,2,,,Burrow's End
35274,1056,Siobhan,Siobhan," I'm, like, lying on the floor.",2,,,Burrow's End
35275,1057,Jaysohn,Siobhan," I'm fine, Mom, we're fine, we're handling it.",2,,,Burrow's End
35276,1058,Rashawn,Rashawn, Seeing my sister yell at her kids is very funny to me.,2,,,Burrow's End
35277,1059,Brennan,Brennan, I've been trying to impress how dangerous this world is for so,2,,,Burrow's End
35278,1060,Brennan,Brennan,"long, sometimes, listen, gentle parenting is an aspiration, but",2,,,Burrow's End
35279,1061,Brennan,Brennan,"sometimes,  sometimes you've gotta tell those kids to get",2,,(group laughs),Burrow's End
35280,1062,Brennan,Brennan,"the fuck out of this bear.  And I am going to move, use a",2,,(Aabria laughs),Burrow's End
35281,1063,Brennan,Brennan,"bonus action, which is the Harengon feature, Rabbit Hop, to jump 10 feet",2,,,Burrow's End
35282,1064,Brennan,Brennan,to the heart and attack the heart.,2,,,Burrow's End
35283,1065,All,All, Ooh.,2,,,Burrow's End
35284,1066,Siobhan,Siobhan, Nice.,2,,,Burrow's End
35285,1067,Aabria,Aabria, Clever.,2,,,Burrow's End
35286,1068,Rashawn,Rashawn," That's my sister, right there.",2,,,Burrow's End
35287,1069,Aabria,Aabria," All right, so you get in.",2,,,Burrow's End
35288,1070,Izzy,Izzy, Mama.,2,,,Burrow's End
35289,1071,Aabria,Aabria," Take that big old hop, and land directly on the heart.",2,,,Burrow's End
35290,1072,Brennan,Brennan, Yeah.,2,,,Burrow's End
35291,1073,Aabria,Aabria, Oof.,2,,,Burrow's End
35292,1074,Siobhan,Siobhan, Wow.,2,,,Burrow's End
35293,1075,Aabria,Aabria," Just sort of passively, go ahead and give me a medicine check.",2,,,Burrow's End
35294,1076,Brennan,Brennan, Okay.,2,,,Burrow's End
35295,1077,Aabria,Aabria, Just what do you glean now that you're moving through this big,2,,,Burrow's End
35296,1078,Aabria,Aabria,old guy?,2,,,Burrow's End
35297,1079,Brennan,Brennan," Yeah, yeah, yeah. Oh, and I actually took proficiency in this,",2,,,Burrow's End
35298,1080,Brennan,Brennan,"now I can roll a one, but-",2,,,Burrow's End
35299,1081,Aabria,Aabria," Oh, perfect. No, it's gonna be fine.",2,,,Burrow's End
35300,1082,Brennan,Brennan," That's a two, so I got an eight. ",2,,(Aabria laughs),Burrow's End
35301,1083,Aabria,Aabria," It's okay, you don't have a ton of sense of, like, the anatomy",2,,,Burrow's End
35302,1084,Aabria,Aabria,"of a bear, but, like, as you're standing on the heart, you see that,",2,,,Burrow's End
35303,1085,Aabria,Aabria,"like, its right lung has collapsed, and you can feel, like, a breeze",2,,,Burrow's End
35304,1086,Aabria,Aabria,"coming off of it. Like, this thing is already deeply injured, so this is",2,,,Burrow's End
35305,1087,Aabria,Aabria,probably a good idea.,2,,,Burrow's End
35306,1088,Aabria,Aabria, Go ahead and make an attack.,2,,,Burrow's End
35307,1089,Brennan,Brennan, Okay.,2,,,Burrow's End
35308,1090,Aabria,Aabria, On the bear.  ,2,,(echoing wind)(dice rattling),Burrow's End
35309,1091,Brennan,Brennan," 17 plus, sorry, and claws, claws and bite, so with the way",2,,,Burrow's End
35310,1092,Brennan,Brennan,"we're using our claws in this game, do we add our key'd ability modifier",2,,,Burrow's End
35311,1093,Brennan,Brennan,"to damage, as well?",2,,,Burrow's End
35312,1094,Brennan,Brennan," Okay, great, so I'm gonna use Primal Savagery.",2,,,Burrow's End
35313,1095,Brennan,Brennan, We'll do the D10-,2,,,Burrow's End
35314,1096,Aabria,Aabria, What does it look like? I love asking a DM to paint a word,2,,,Burrow's End
35315,1097,Aabria,Aabria,"picture. What does it look like as Tula, like, shakes off, like, this",2,,,Burrow's End
35316,1098,Aabria,Aabria,"scared mother sense, and, like, begins to rip into this tissue?",2,,,Burrow's End
35317,1099,Brennan,Brennan," That's an awesome question. So I think that's exactly it, is",2,,,Burrow's End
35318,1100,Brennan,Brennan,"that she's not shaking off the scared mother sense. Like, in reflection",2,,,Burrow's End
35319,1101,Brennan,Brennan,"of my mom going into a rage, whatever the rage version of fear is, is",2,,,Burrow's End
35320,1102,Brennan,Brennan,what Tula's experiencing. So I am in a level of fear that brings you,2,,,Burrow's End
35321,1103,Brennan,Brennan,full circle from run away to run towards.,2,,,Burrow's End
35322,1104,Aabria,Aabria, Amazing.,2,,,Burrow's End
35323,1105,Brennan,Brennan," Like, that's where we're at, right?",2,,,Burrow's End
35324,1106,Aabria,Aabria, Love it.,2,,,Burrow's End
35325,1107,Brennan,Brennan," It's like, I get in here, I see that that's beating. I don't",2,,,Burrow's End
35326,1108,Brennan,Brennan,"know medicine, but I know that hearts beat, and that's beating, so I'm",2,,,Burrow's End
35327,1109,Brennan,Brennan,"gonna leap on it and I'm going to roll,  I'm also going",2,,(dice rattling),Burrow's End
35328,1110,Brennan,Brennan,to Divine Smite.,2,,,Burrow's End
35329,1111,Aabria,Aabria, Beautiful.,2,,,Burrow's End
35330,1112,Jasper,Jasper," Ooh, here we go. ",2,,(dice rattling),Burrow's End
35331,1113,Brennan,Brennan," That is going to be 10, 17, plus four is 21 points of damage.",2,,,Burrow's End
35332,1114,Jasper,Jasper, Heavy hit.,2,,,Burrow's End
35333,1115,Jaysohn,Siobhan," Good job, Mom.",2,,,Burrow's End
35334,1116,Brennan,Brennan," It's like, I bite a hole big enough  to push my head",2,,(crunching),Burrow's End
35335,1117,Brennan,Brennan,"in to keep biting more, and I'm trying to dig into its heart to kill it",2,,,Burrow's End
35336,1118,Brennan,Brennan, as fast as possible.,2,,(flesh tearing),Burrow's End
35337,1119,Jasper,Jasper, Get it.,2,,,Burrow's End
35338,1120,Izzy,Izzy," Lila is just watching this, goes. ",2,,(screams),Burrow's End
35339,1121,Izzy,Izzy, ,2,,(group laughs)(Aabria claps),Burrow's End
35340,1122,Aabria,Aabria," Lila, you watch your mom, like, tear and then push, and there's",2,,,Burrow's End
35341,1123,Aabria,Aabria,"something about the way her claws sink in as she, like, pushes forward,",2,,,Burrow's End
35342,1124,Aabria,Aabria,"and you see that flash of blue again, this one shooting across your mom.",2,,,Burrow's End
35343,1125,Aabria,Aabria,  ,2,,(slow music)(heart beats)(group laughs as Izzy and Siobhan gesture,Burrow's End
35344,1126,Aabria,Aabria,,2,,silently and excitedly),Burrow's End
35345,1127,Jasper,Jasper, I was entirely correct to be terrified of your family.,2,,,Burrow's End
35346,1128,Rashawn,Rashawn, Well.,2,,,Burrow's End
35347,1129,Jasper,Jasper," Wow, impressive.",2,,,Burrow's End
35348,1130,Jasper,Jasper,,2,,(Rashawn giggles),Burrow's End
35349,1131,Aabria,Aabria," This entire bear roars in agony, and at that, ",2,,(bear roars),Burrow's End
35350,1132,Aabria,Aabria," it stops moving, like, staggered by the amount of damage",2,,(heart beats),Burrow's End
35351,1133,Aabria,Aabria,"that was just done to it in a single, truly a single hit, and we're",2,,,Burrow's End
35352,1134,Aabria,Aabria,gonna go ahead and reveal the rest of them as-,2,,,Burrow's End
35353,1135,Aabria,Aabria, Yeah-,2,,,Burrow's End
35354,1136,Siobhan,Siobhan," What do you mean, the rest of them?",2,,,Burrow's End
35355,1137,Rashawn,Rashawn, The rest of what?,2,,,Burrow's End
35356,1138,Aabria,Aabria, What are you talking about?,2,,,Burrow's End
35357,1139,Aabria,Aabria, The rest of what?,2,,,Burrow's End
35358,1140,Jasper,Jasper," Why are you taking them away, and then-",2,,,Burrow's End
35359,1141,Aabria,Aabria," As the, oops, sorry.",2,,,Burrow's End
35360,1142,Brennan,Brennan, Don't keep making more bear.,2,,,Burrow's End
35361,1143,Erika,Erika," It is like a Polly Pocket, it's like a Polly Pocket!",2,,,Burrow's End
35362,1144,Brennan,Brennan, There's literally enough bear already.,2,,,Burrow's End
35363,1145,Aabria,Aabria," Yeah, but there's also more chipmunks. There's so much room for-",2,,,Burrow's End
35364,1146,Erika,Erika, I love them!,2,,,Burrow's End
35365,1147,Siobhan,Siobhan, Look at that nasty kidney.,2,,,Burrow's End
35366,1148,Erika,Erika," That's Theodore, Eleanor.",2,,,Burrow's End
35367,1149,Aabria And Jasper,Aabria & Jasper, Yeah.,2,,,Burrow's End
35368,1150,Brennan,Brennan," Oh, fun fact, bears actually do eat moss-",2,,,Burrow's End
35369,1151,Siobhan,Siobhan, And Alvin.,2,,,Burrow's End
35370,1152,Brennan,Brennan, To create a butt plug that keeps them from pooping while they,2,,,Burrow's End
35371,1153,Brennan,Brennan,sleep during the winter.,2,,,Burrow's End
35372,1154,Siobhan,Siobhan, Wow.  That is a disgusting,2,,(group audibly takes in that fact),Burrow's End
35373,1155,Siobhan,Siobhan,fact that you know.,2,,,Burrow's End
35374,1156,Jasper,Jasper," There we go, thanks, Brennan, didn't need that.",2,,,Burrow's End
35375,1157,Aabria,Aabria," A super fun fact, in fact, that was so nice, you can hold that",2,,,Burrow's End
35376,1158,Aabria,Aabria,for a bear fact.,2,,,Burrow's End
35377,1159,Aabria,Aabria,Aabria hands Brennan the bear’s liver,2,,,Burrow's End
35378,1160,Jasper,Jasper," There you go, yeah.",2,,,Burrow's End
35379,1161,Brennan,Brennan, I win.,2,,,Burrow's End
35380,1162,Izzy,Izzy," What's that, his stomach?",2,,,Burrow's End
35381,1163,Jasper,Jasper," What did you win, Brennan?",2,,,Burrow's End
35382,1164,Aabria,Aabria, That is its liver.,2,,,Burrow's End
35383,1165,Siobhan,Siobhan, That is really-,2,,,Burrow's End
35384,1166,Brennan,Brennan, I want to thank the Academy. ,2,,(group laughs),Burrow's End
35385,1167,Aabria,Aabria," Yeah, livers are huge.",2,,,Burrow's End
35386,1168,Siobhan,Siobhan," Livers are, like, this big.",2,,,Burrow's End
35387,1169,Brennan,Brennan," If your liver looks like that, you gotta go to the hospital.",2,,,Burrow's End
35388,1170,Siobhan,Siobhan," Yeah, this bear is drinking.",2,,,Burrow's End
35389,1171,Rashawn,Rashawn, You gotta stop drinking.,2,,,Burrow's End
35390,1172,Aabria,Aabria," But you see, as this liver sort of ruptures, and you see the",2,,,Burrow's End
35391,1173,Aabria,Aabria,"nest within it, that this is a nest not from the moss the bear was",2,,,Burrow's End
35392,1174,Aabria,Aabria,"eating in better times, but the nest that the chipmunks that are",2,,,Burrow's End
35393,1175,Aabria,Aabria,parasites inside this bear have built.,2,,,Burrow's End
35394,1176,Lila,Izzy," Mom, we could live here.",2,,,Burrow's End
35395,1177,Aabria,Aabria," Oh, no.  ",2,,(laughs)(group laughs),Burrow's End
35396,1178,Jaysohn,Siobhan," Yeah, we just have to kill these chipmunks and eat them.",2,,,Burrow's End
35397,1179,Lila,Izzy," Yeah, it's like the Warren.",2,,,Burrow's End
35398,1180,Jaysohn,Siobhan," It's kind of warm, I like it.",2,,,Burrow's End
35399,1181,Aabria,Aabria," Viola, you are up. ",2,,(Rashawn sighs),Burrow's End
35400,1182,Rashawn,Rashawn," Okay, seeing as my whole family has jumped into this bear,",2,,,Burrow's End
35401,1183,Rashawn,Rashawn," though I'm inclined to try to pierce its eyeballs out,",2,,(group laughs),Burrow's End
35402,1184,Rashawn,Rashawn,"knowing that this thing is still lumbering on,  yeah, I want to,",2,,(sighs),Burrow's End
35403,1185,Rashawn,Rashawn," I'm gonna fall down towards its head, and I'd like to stab it",2,,(stammers),Burrow's End
35404,1186,Rashawn,Rashawn,in the eyeball.,2,,,Burrow's End
35405,1187,Aabria,Aabria," Oh, you're just going straight for the bear.",2,,,Burrow's End
35406,1188,Rashawn,Rashawn, Yeah.,2,,,Burrow's End
35407,1189,Brennan,Brennan," I love my sister, yes, this is, great minds, there you go.",2,,,Burrow's End
35408,1190,Aabria,Aabria, You guys are so synched up.,2,,,Burrow's End
